Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,Highway MPG,City MPG,Popularity,MSRP,Total MPG,Price per HP
Infiniti,M,2013,premium unleaded (recommended),360,6,automatic,rear wheel drive,4,"luxury,hybrid",large,sedan,32,27,190,54750,29.5,152
Infiniti,M,2013,premium unleaded (required),330,6,automatic,rear wheel drive,4,"luxury,performance",large,sedan,26,18,190,48700,22.0,148
Infiniti,M,2013,premium unleaded (required),420,8,automatic,all wheel drive,4,"luxury,performance",large,sedan,23,16,190,63700,19.5,152
Infiniti,M,2013,premium unleaded (required),330,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,24,17,190,50850,20.5,154
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,manual,front wheel drive,4,hatchback,compact,sedan,40,33,436,13995,36.5,179
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,automatic,front wheel drive,4,hatchback,compact,sedan,42,35,436,16995,38.5,218
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,automatic,front wheel drive,4,hatchback,compact,sedan,42,35,436,15195,38.5,195
Mitsubishi,Mirage,2014,regular unleaded,74,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,42,34,436,12995,38.0,176
Mitsubishi,Mirage,2014,regular unleaded,74,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,44,37,436,15195,40.5,205
Mitsubishi,Mirage,2014,regular unleaded,74,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,42,34,436,14195,38.0,192
Mitsubishi,Mirage,2014,regular unleaded,74,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,44,37,436,13995,40.5,189
Mitsubishi,Mirage,2015,regular unleaded,74,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,42,34,436,12995,38.0,176
Mitsubishi,Mirage,2015,regular unleaded,74,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,42,34,436,14295,38.0,193
Mitsubishi,Mirage,2015,regular unleaded,74,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,44,37,436,15395,40.5,208
Mitsubishi,Mirage,2015,regular unleaded,74,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,44,37,436,14095,40.5,190
Mitsubishi,Mirage,2015,regular unleaded,74,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,44,37,436,14945,40.5,202
Mitsubishi,Mirage,2017,regular unleaded,78,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,41,33,436,14795,37.0,190
Mitsubishi,Mirage,2017,regular unleaded,78,3,manual,front wheel drive,4,hatchback,compact,4dr hatchback,41,33,436,12995,37.0,167
Mitsubishi,Mirage,2017,regular unleaded,78,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,43,37,436,14195,40.0,182
Mitsubishi,Mirage,2017,regular unleaded,78,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,43,37,436,15995,40.0,205
Mitsubishi,Mirage,2017,regular unleaded,78,3,automatic,front wheel drive,4,hatchback,compact,4dr hatchback,43,37,436,16495,40.0,211
Lincoln,MKC,2015,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,46030,24.5,192
Lincoln,MKC,2015,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,35595,22.5,148
Lincoln,MKC,2015,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,33100,24.5,138
Lincoln,MKC,2015,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,48525,22.5,202
Lincoln,MKC,2016,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,46455,24.5,194
Lincoln,MKC,2016,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,42955,22.5,179
Lincoln,MKC,2016,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,48950,22.5,204
Lincoln,MKC,2016,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,40460,24.5,169
Lincoln,MKC,2016,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,33260,24.5,139
Lincoln,MKC,2016,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,39585,22.5,165
Lincoln,MKC,2016,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,29,20,61,37090,24.5,155
Lincoln,MKC,2016,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,26,19,61,35755,22.5,149
Lincoln,MKC,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,25,19,61,41895,22.0,175
Lincoln,MKC,2017,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,28,21,61,35720,24.5,149
Lincoln,MKC,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,25,19,61,35130,22.0,146
Lincoln,MKC,2017,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,28,21,61,32720,24.5,136
Lincoln,MKC,2017,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,28,21,61,39485,24.5,165
Lincoln,MKC,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,25,19,61,38125,22.0,159
Lincoln,MKC,2017,regular unleaded,240,4,automatic,front wheel drive,4,"crossover,luxury",compact,4dr suv,28,21,61,45475,24.5,189
Lincoln,MKC,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",compact,4dr suv,25,19,61,47880,22.0,200
Lincoln,MKS,2014,regular unleaded,304,6,automatic,front wheel drive,4,"luxury,performance",large,sedan,28,19,61,38850,23.5,128
Lincoln,MKS,2014,regular unleaded,304,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,26,18,61,40845,22.0,134
Lincoln,MKS,2014,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,25,17,61,45840,21.0,126
Lincoln,MKS,2015,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,25,17,61,45840,21.0,126
Lincoln,MKS,2015,regular unleaded,305,6,automatic,front wheel drive,4,"luxury,performance",large,sedan,28,19,61,38850,23.5,127
Lincoln,MKS,2015,regular unleaded,305,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,26,18,61,40845,22.0,134
Lincoln,MKS,2016,regular unleaded,350,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,24,17,61,41005,20.5,117
Lincoln,MKS,2016,regular unleaded,350,6,automatic,front wheel drive,4,"luxury,performance",large,sedan,26,17,61,39010,21.5,111
Lincoln,MKS,2016,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"luxury,performance",large,sedan,24,16,61,46000,20.0,126
Lincoln,MKT,2015,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"crossover,luxury,performance",large,wagon,23,16,61,45205,19.5,124
Lincoln,MKT,2015,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",large,wagon,25,17,61,43210,21.0,143
Lincoln,MKT,2016,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",large,wagon,24,16,61,43370,20.0,143
Lincoln,MKT,2016,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"crossover,luxury,performance",large,wagon,21,15,61,45365,18.0,124
Lincoln,MKT,2017,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",large,wagon,24,16,61,43530,20.0,144
Lincoln,MKT,2017,premium unleaded (recommended),365,6,automatic,all wheel drive,4,"crossover,luxury,performance",large,wagon,21,15,61,49025,18.0,134
Lincoln,MKX,2015,regular unleaded,305,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,23,17,61,40850,20.0,134
Lincoln,MKX,2015,regular unleaded,305,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,26,18,61,38900,22.0,128
Lincoln,MKX,2016,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,44045,21.5,145
Lincoln,MKX,2016,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,47810,21.5,158
Lincoln,MKX,2016,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,53475,21.5,176
Lincoln,MKX,2016,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,38260,21.5,126
Lincoln,MKX,2016,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,55970,21.5,185
Lincoln,MKX,2016,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,45315,21.5,150
Lincoln,MKX,2016,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,40755,21.5,135
Lincoln,MKX,2016,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,26,17,61,41550,21.5,137
Lincoln,MKX,2017,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,25,17,61,38260,21.0,126
Lincoln,MKX,2017,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,23,16,61,44045,19.5,145
Lincoln,MKX,2017,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,23,16,61,48055,19.5,159
Lincoln,MKX,2017,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,25,17,61,45560,21.0,150
Lincoln,MKX,2017,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,25,17,61,53475,21.0,176
Lincoln,MKX,2017,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,23,16,61,40755,19.5,135
Lincoln,MKX,2017,regular unleaded,303,6,automatic,front wheel drive,4,"crossover,luxury",midsize,4dr suv,25,17,61,41550,21.0,137
Lincoln,MKX,2017,regular unleaded,303,6,automatic,all wheel drive,4,"crossover,luxury",midsize,4dr suv,23,16,61,55970,19.5,185
Lincoln,MKZ Hybrid,2011,regular unleaded,191,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,36,41,61,34645,38.5,181
Lincoln,MKZ,2015,regular unleaded,231,4,automatic,front wheel drive,4,luxury,midsize,sedan,33,22,61,45555,27.5,197
Lincoln,MKZ,2015,regular unleaded,231,4,automatic,front wheel drive,4,luxury,midsize,sedan,33,22,61,35190,27.5,152
Lincoln,MKZ,2015,regular unleaded,188,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,39,41,61,35190,40.0,187
Lincoln,MKZ,2015,regular unleaded,231,4,automatic,all wheel drive,4,luxury,midsize,sedan,31,22,61,37080,26.5,161
Lincoln,MKZ,2015,regular unleaded,188,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,39,41,61,45555,40.0,242
Lincoln,MKZ,2015,regular unleaded,231,4,automatic,all wheel drive,4,luxury,midsize,sedan,31,22,61,47445,26.5,205
Lincoln,MKZ,2016,regular unleaded,231,4,automatic,all wheel drive,4,luxury,midsize,sedan,31,22,61,37080,26.5,161
Lincoln,MKZ,2016,regular unleaded,188,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,39,41,61,45605,40.0,243
Lincoln,MKZ,2016,regular unleaded,231,4,automatic,front wheel drive,4,luxury,midsize,sedan,33,22,61,45605,27.5,197
Lincoln,MKZ,2016,regular unleaded,231,4,automatic,all wheel drive,4,luxury,midsize,sedan,31,22,61,47495,26.5,206
Lincoln,MKZ,2016,regular unleaded,188,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,39,41,61,35190,40.0,187
Lincoln,MKZ,2016,regular unleaded,231,4,automatic,front wheel drive,4,luxury,midsize,sedan,33,22,61,35190,27.5,152
Lincoln,MKZ,2017,regular unleaded,200,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,38,41,61,35010,39.5,175
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,all wheel drive,4,luxury,midsize,sedan,28,20,61,36900,24.0,151
Lincoln,MKZ,2017,regular unleaded,200,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,38,41,61,39510,39.5,198
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,front wheel drive,4,luxury,midsize,sedan,31,21,61,39510,26.0,161
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,all wheel drive,4,luxury,midsize,sedan,28,20,61,49560,24.0,202
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,front wheel drive,4,luxury,midsize,sedan,31,21,61,35010,26.0,143
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,all wheel drive,4,luxury,midsize,sedan,28,20,61,41400,24.0,169
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,front wheel drive,4,luxury,midsize,sedan,31,21,61,47670,26.0,195
Lincoln,MKZ,2017,regular unleaded,200,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,38,41,61,36760,39.5,184
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,front wheel drive,4,luxury,midsize,sedan,31,21,61,36760,26.0,150
Lincoln,MKZ,2017,regular unleaded,200,4,automatic,front wheel drive,4,"luxury,hybrid",midsize,sedan,38,41,61,47670,39.5,238
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,automatic,all wheel drive,4,luxury,midsize,sedan,28,20,61,38650,24.0,158
Mercedes-Benz,ML55 AMG,2000,regular unleaded,342,8,automatic,all wheel drive,4,"factory tuner,luxury,performance",midsize,4dr suv,16,12,617,5650,14.0,17
Tesla,Model S,2014,electric,200,0,direct_drive,rear wheel drive,4,"exotic,high-performance",large,sedan,90,88,1391,79900,89.0,400
Tesla,Model S,2014,electric,200,0,direct_drive,rear wheel drive,4,"exotic,performance",large,sedan,97,94,1391,69900,95.5,350
Tesla,Model S,2014,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,94,86,1391,104500,90.0,522
Tesla,Model S,2014,electric,200,0,direct_drive,rear wheel drive,4,"exotic,high-performance",large,sedan,90,88,1391,93400,89.0,467
Tesla,Model S,2015,electric,200,0,direct_drive,rear wheel drive,4,"exotic,performance",large,sedan,97,94,1391,69900,95.5,350
Tesla,Model S,2015,electric,200,0,direct_drive,all wheel drive,4,"exotic,performance",large,sedan,102,101,1391,75000,101.5,375
Tesla,Model S,2015,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,106,95,1391,85000,100.5,425
Tesla,Model S,2015,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,98,89,1391,105000,93.5,525
Tesla,Model S,2015,electric,200,0,direct_drive,rear wheel drive,4,"exotic,performance",large,sedan,90,88,1391,80000,89.0,400
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,performance",large,sedan,105,102,1391,79500,103.5,398
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,performance",large,sedan,101,98,1391,66000,99.5,330
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,105,92,1391,134500,98.5,672
Tesla,Model S,2016,electric,200,0,direct_drive,rear wheel drive,4,"exotic,performance",large,sedan,100,97,1391,74500,98.5,372
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,performance",large,sedan,107,101,1391,71000,104.0,355
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,performance",large,sedan,102,101,1391,75000,101.5,375
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,107,101,1391,89500,104.0,448
Tesla,Model S,2016,electric,200,0,direct_drive,all wheel drive,4,"exotic,high-performance",large,sedan,100,91,1391,112000,95.5,560
Tesla,Model S,2016,electric,200,0,direct_drive,rear wheel drive,4,"exotic,performance",large,sedan,90,88,1391,70000,89.0,350
Pontiac,Montana SV6,2006,regular unleaded,201,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,210,24250,19.5,121
Pontiac,Montana SV6,2006,regular unleaded,196,6,automatic,all wheel drive,4,luxury,midsize,passenger minivan,21,15,210,27750,18.0,142
Pontiac,Montana,2003,regular unleaded,185,6,automatic,front wheel drive,4,crossover,midsize,passenger minivan,24,17,210,26140,20.5,141
Pontiac,Montana,2003,regular unleaded,185,6,automatic,all wheel drive,4,unspecified,midsize,passenger minivan,22,16,210,33790,19.0,183
Pontiac,Montana,2003,regular unleaded,185,6,automatic,front wheel drive,4,unspecified,compact,passenger minivan,24,17,210,25815,20.5,140
Pontiac,Montana,2003,regular unleaded,185,6,automatic,all wheel drive,4,unspecified,midsize,passenger minivan,22,16,210,30540,19.0,165
Pontiac,Montana,2003,regular unleaded,185,6,automatic,front wheel drive,4,"hatchback,performance",midsize,passenger minivan,24,17,210,27590,20.5,149
Pontiac,Montana,2003,regular unleaded,185,6,automatic,front wheel drive,4,unspecified,compact,passenger minivan,24,17,210,24165,20.5,131
Pontiac,Montana,2003,regular unleaded,185,6,automatic,front wheel drive,4,crossover,midsize,passenger minivan,24,17,210,29740,20.5,161
Pontiac,Montana,2004,regular unleaded,185,6,automatic,front wheel drive,4,crossover,compact,passenger minivan,24,17,210,23335,20.5,126
Pontiac,Montana,2004,regular unleaded,185,6,automatic,all wheel drive,4,flex fuel,midsize,passenger minivan,22,16,210,31035,19.0,168
Pontiac,Montana,2004,regular unleaded,185,6,automatic,front wheel drive,4,crossover,midsize,passenger minivan,24,17,210,25885,20.5,140
Pontiac,Montana,2004,regular unleaded,185,6,automatic,front wheel drive,4,unspecified,midsize,passenger minivan,24,17,210,30235,20.5,163
Pontiac,Montana,2005,regular unleaded,200,6,automatic,all wheel drive,4,high-performance,midsize,passenger minivan,21,15,210,30210,18.0,151
Pontiac,Montana,2005,regular unleaded,185,6,automatic,front wheel drive,4,unspecified,midsize,passenger minivan,23,16,210,26040,19.5,141
Pontiac,Montana,2005,regular unleaded,200,6,automatic,front wheel drive,4,"crossover,flex fuel",midsize,passenger minivan,23,16,210,24520,19.5,123
Pontiac,Montana,2005,regular unleaded,200,6,automatic,front wheel drive,4,unspecified,midsize,passenger minivan,23,16,210,27890,19.5,139
Pontiac,Montana,2005,regular unleaded,185,6,automatic,front wheel drive,4,unspecified,midsize,passenger minivan,23,16,210,30420,19.5,164
Pontiac,Montana,2005,regular unleaded,200,6,automatic,all wheel drive,4,performance,midsize,passenger minivan,21,15,210,27700,18.0,138
Chevrolet,Monte Carlo,2005,regular unleaded,180,6,automatic,front wheel drive,2,unspecified,midsize,coupe,29,19,1385,22280,24.0,124
Chevrolet,Monte Carlo,2005,regular unleaded,200,6,automatic,front wheel drive,2,crossover,midsize,coupe,28,18,1385,24690,23.0,123
Chevrolet,Monte Carlo,2005,premium unleaded (required),240,6,automatic,front wheel drive,2,performance,midsize,coupe,26,17,1385,28355,21.5,118
Chevrolet,Monte Carlo,2006,regular unleaded,242,6,automatic,front wheel drive,2,unspecified,midsize,coupe,26,18,1385,24930,22.0,103
